id,time,location,value,condition
1,23:12:28 16:28:27,10,2224.51,bright
2,23:12:28 16:28:27,11,7430.07,bright
3,23:12:28 16:28:27,12,26079.73,bright
4,23:12:28 16:28:27,13,5135.64,dark
5,23:12:28 16:28:27,14,497.99,bright
6,23:12:28 16:28:27,12,17075.63,bright
7,23:12:28 16:28:27,11,22536.96,bright
8,23:12:28 16:28:27,9,5511.79,bright
9,23:12:28 16:28:27,13,23822.43,bright
10,23:12:28 16:28:27,8,18341.19,bright
1,23:12:28 16:29:27,10,18666.86,bright
2,23:12:28 16:29:27,11,26962.96,bright
3,23:12:28 16:29:27,12,16867.82,bright
4,23:12:28 16:29:27,13,3819.76,dark
5,23:12:28 16:29:27,14,1298.89,bright
6,23:12:28 16:29:27,12,14212.26,bright
7,23:12:28 16:29:27,11,1180.84,dark
8,23:12:28 16:29:27,9,4197.22,bright
2,23:12:28 16:30:27,11,5396.41,bright
4,23:12:28 16:30:27,13,26062.63,bright
6,23:12:28 16:30:27,12,9535.63,good
7,23:12:28 16:30:27,11,12025.14,bright
8,23:12:28 16:30:27,9,16037.24,bright
9,23:12:28 16:30:27,13,24233.53,bright
10,23:12:28 16:30:27,8,10687.30,bright
1,23:12:28 16:31:27,10,7574.02,bright
2,23:12:28 16:31:27,11,29323.01,bright
5,23:12:28 16:31:27,14,19012.11,bright
6,23:12:28 16:31:27,12,28632.54,bright
7,23:12:28 16:31:27,11,22393.34,bright
9,23:12:28 16:31:27,13,8361.54,dark
10,23:12:28 16:31:27,8,11311.60,bright
1,23:12:28 16:32:27,10,22101.53,bright
3,23:12:28 16:32:27,12,20065.41,bright
4,23:12:28 16:32:27,13,10688.82,good
5,23:12:28 16:32:27,14,20303.00,bright
9,23:12:28 16:32:27,13,27083.82,bright
10,23:12:28 16:32:27,8,17237.67,bright
1,23:12:28 16:33:27,10,29891.82,bright
3,23:12:28 16:33:27,12,26505.53,bright
5,23:12:28 16:33:27,14,1341.46,bright
6,23:12:28 16:33:27,12,4317.91,dark
7,23:12:28 16:33:27,11,9882.18,bright
8,23:12:28 16:33:27,9,1691.21,bright
9,23:12:28 16:33:27,13,4841.90,dark
1,23:12:28 16:34:27,10,4300.79,bright
2,23:12:28 16:34:27,11,13614.50,bright
3,23:12:28 16:34:27,12,28357.92,bright
4,23:12:28 16:34:27,13,13484.28,good
6,23:12:28 16:34:27,12,8553.30,good
7,23:12:28 16:34:27,11,6652.31,bright
8,23:12:28 16:34:27,9,3977.51,bright
9,23:12:28 16:34:27,13,3966.20,dark
10,23:12:28 16:34:27,8,10256.69,bright
1,23:12:28 16:35:27,10,12455.81,bright
3,23:12:28 16:35:27,12,20931.95,bright
6,23:12:28 16:35:27,12,11538.22,bright
8,23:12:28 16:35:27,9,17235.34,bright
9,23:12:28 16:35:27,13,4811.56,dark
10,23:12:28 16:35:27,8,20912.15,bright
1,23:12:28 16:36:27,10,12719.61,bright
2,23:12:28 16:36:27,11,26773.94,bright
4,23:12:28 16:36:27,13,7102.53,dark
5,23:12:28 16:36:27,14,559.26,bright
7,23:12:28 16:36:27,11,25615.76,bright
8,23:12:28 16:36:27,9,1682.00,bright
9,23:12:28 16:36:27,13,18936.85,good
10,23:12:28 16:36:27,8,25353.60,bright
2,23:12:28 16:37:27,11,20500.60,bright
3,23:12:28 16:37:27,12,21881.54,bright
4,23:12:28 16:37:27,13,15526.82,good
5,23:12:28 16:37:27,14,16226.18,bright
6,23:12:28 16:37:27,12,9853.29,good
7,23:12:28 16:37:27,11,29418.39,bright
8,23:12:28 16:37:27,9,8020.43,bright
10,23:12:28 16:37:27,8,7227.11,bright
1,23:12:28 16:38:27,10,19540.24,bright
3,23:12:28 16:38:27,12,1464.39,dark
4,23:12:28 16:38:27,13,26503.40,bright
5,23:12:28 16:38:27,14,4528.58,bright
6,23:12:28 16:38:27,12,6180.95,good
7,23:12:28 16:38:27,11,3973.88,good
9,23:12:28 16:38:27,13,29103.03,bright
10,23:12:28 16:38:27,8,12698.76,bright
1,23:12:28 16:39:27,10,23544.38,bright
2,23:12:28 16:39:27,11,14905.69,bright
5,23:12:28 16:39:27,14,13152.47,bright
6,23:12:28 16:39:27,12,7794.71,good
7,23:12:28 16:39:27,11,11391.78,bright
8,23:12:28 16:39:27,9,5468.15,bright
10,23:12:28 16:39:27,8,18570.66,bright
1,23:12:28 16:40:27,10,14236.64,bright
2,23:12:28 16:40:27,11,22333.91,bright
3,23:12:28 16:40:27,12,14349.32,bright
5,23:12:28 16:40:27,14,17524.48,bright
6,23:12:28 16:40:27,12,7591.61,good
7,23:12:28 16:40:27,11,16293.03,bright
10,23:12:28 16:40:27,8,14607.74,bright
1,23:12:28 16:41:27,10,24505.63,bright
2,23:12:28 16:41:27,11,15728.92,bright
5,23:12:28 16:41:27,14,24225.21,bright
6,23:12:28 16:41:27,12,16956.06,bright
7,23:12:28 16:41:27,11,18657.84,bright
8,23:12:28 16:41:27,9,23064.79,bright
9,23:12:28 16:41:27,13,1679.23,dark
10,23:12:28 16:41:27,8,10007.15,bright
1,23:12:28 16:42:27,10,2312.64,bright
2,23:12:28 16:42:27,11,5492.18,bright
4,23:12:28 16:42:27,13,17345.18,good
5,23:12:28 16:42:27,14,7353.08,bright
7,23:12:28 16:42:27,11,346.48,dark
8,23:12:28 16:42:27,9,14480.77,bright
9,23:12:28 16:42:27,13,11057.59,good
10,23:12:28 16:42:27,8,574.28,good
1,23:12:28 16:43:27,10,24795.02,bright
2,23:12:28 16:43:27,11,27270.95,bright
3,23:12:28 16:43:27,12,21162.51,bright
4,23:12:28 16:43:27,13,12653.12,good
5,23:12:28 16:43:27,14,14386.41,bright
7,23:12:28 16:43:27,11,2485.80,good
8,23:12:28 16:43:27,9,5311.55,bright
9,23:12:28 16:43:27,13,23028.55,bright
10,23:12:28 16:43:27,8,657.79,good
2,23:12:28 16:44:27,11,20132.82,bright
3,23:12:28 16:44:27,12,18773.38,bright
4,23:12:28 16:44:27,13,5800.63,dark
8,23:12:28 16:44:27,9,4253.02,bright
9,23:12:28 16:44:27,13,29926.84,bright
1,23:12:28 16:45:27,10,22454.02,bright
2,23:12:28 16:45:27,11,25451.33,bright
3,23:12:28 16:45:27,12,12048.25,bright
5,23:12:28 16:45:27,14,23344.93,bright
6,23:12:28 16:45:27,12,25123.60,bright
8,23:12:28 16:45:27,9,4283.13,bright
9,23:12:28 16:45:27,13,20928.79,bright
10,23:12:28 16:45:27,8,16941.57,bright
2,23:12:28 16:46:27,11,17852.65,bright
3,23:12:28 16:46:27,12,5569.88,good
4,23:12:28 16:46:27,13,13932.81,good
7,23:12:28 16:46:27,11,11196.70,bright
8,23:12:28 16:46:27,9,18324.71,bright
10,23:12:28 16:46:27,8,17694.12,bright
1,23:12:28 16:47:27,10,22332.11,bright
2,23:12:28 16:47:27,11,7191.59,bright
3,23:12:28 16:47:27,12,1478.49,dark
4,23:12:28 16:47:27,13,21550.74,bright
6,23:12:28 16:47:27,12,10443.21,bright
7,23:12:28 16:47:27,11,16396.14,bright
8,23:12:28 16:47:27,9,27270.95,bright
10,23:12:28 16:47:27,8,9993.07,bright
1,23:12:28 16:48:27,10,26791.09,bright
3,23:12:28 16:48:27,12,9097.42,good
4,23:12:28 16:48:27,13,21982.57,bright
6,23:12:28 16:48:27,12,16313.04,bright
7,23:12:28 16:48:27,11,20721.40,bright
8,23:12:28 16:48:27,9,20858.14,bright
9,23:12:28 16:48:27,13,16338.95,good
10,23:12:28 16:48:27,8,22438.02,bright
1,23:12:28 16:49:27,10,24947.02,bright
2,23:12:28 16:49:27,11,4124.96,good
4,23:12:28 16:49:27,13,13892.68,good
5,23:12:28 16:49:27,14,21849.65,bright
8,23:12:28 16:49:27,9,4485.04,bright
9,23:12:28 16:49:27,13,23738.83,bright
10,23:12:28 16:49:27,8,4391.18,bright
1,23:12:28 16:50:27,10,26272.26,bright
2,23:12:28 16:50:27,11,25408.53,bright
4,23:12:28 16:50:27,13,26935.75,bright
6,23:12:28 16:50:27,12,23055.85,bright
7,23:12:28 16:50:27,11,3570.58,good
8,23:12:28 16:50:27,9,1449.62,bright
10,23:12:28 16:50:27,8,1445.07,bright
1,23:12:28 16:51:27,10,24169.60,bright
2,23:12:28 16:51:27,11,20416.75,bright
3,23:12:28 16:51:27,12,24330.33,bright
4,23:12:28 16:51:27,13,17902.24,good
5,23:12:28 16:51:27,14,17210.53,bright
6,23:12:28 16:51:27,12,9261.71,good
8,23:12:28 16:51:27,9,10629.17,bright
9,23:12:28 16:51:27,13,28404.53,bright
10,23:12:28 16:51:27,8,29052.20,bright
1,23:12:28 16:52:27,10,799.01,dark
2,23:12:28 16:52:27,11,14428.65,bright
3,23:12:28 16:52:27,12,2634.25,dark
4,23:12:28 16:52:27,13,17090.70,good
5,23:12:28 16:52:27,14,16795.96,bright
8,23:12:28 16:52:27,9,3929.72,bright
9,23:12:28 16:52:27,13,21968.43,bright
10,23:12:28 16:52:27,8,19851.70,bright
1,23:12:28 16:53:27,10,11433.83,bright
2,23:12:28 16:53:27,11,8798.36,bright
4,23:12:28 16:53:27,13,21080.56,bright
6,23:12:28 16:53:27,12,20357.01,bright
7,23:12:28 16:53:27,11,7294.39,bright
8,23:12:28 16:53:27,9,15021.01,bright
9,23:12:28 16:53:27,13,8567.20,dark
10,23:12:28 16:53:27,8,9724.24,bright
1,23:12:28 16:54:27,10,27524.59,bright
2,23:12:28 16:54:27,11,18688.67,bright
3,23:12:28 16:54:27,12,11680.96,bright
4,23:12:28 16:54:27,13,19617.98,good
5,23:12:28 16:54:27,14,16963.05,bright
6,23:12:28 16:54:27,12,5689.26,good
7,23:12:28 16:54:27,11,13209.49,bright
8,23:12:28 16:54:27,9,7692.78,bright
9,23:12:28 16:54:27,13,11208.85,good
10,23:12:28 16:54:27,8,2066.82,bright
1,23:12:28 16:55:27,10,11264.60,bright
3,23:12:28 16:55:27,12,22105.21,bright
5,23:12:28 16:55:27,14,2208.45,bright
6,23:12:28 16:55:27,12,4769.33,dark
7,23:12:28 16:55:27,11,16935.47,bright
8,23:12:28 16:55:27,9,24422.44,bright
9,23:12:28 16:55:27,13,19248.91,good
10,23:12:28 16:55:27,8,28790.52,bright
1,23:12:28 16:56:27,10,6188.87,bright
2,23:12:28 16:56:27,11,23966.51,bright
3,23:12:28 16:56:27,12,29118.73,bright
4,23:12:28 16:56:27,13,14144.01,good
6,23:12:28 16:56:27,12,12454.38,bright
7,23:12:28 16:56:27,11,10281.42,bright
9,23:12:28 16:56:27,13,17544.51,good
1,23:12:28 16:57:27,10,22406.70,bright
2,23:12:28 16:57:27,11,11732.56,bright
3,23:12:28 16:57:27,12,27213.79,bright
4,23:12:28 16:57:27,13,4829.15,dark
5,23:12:28 16:57:27,14,8301.44,bright
6,23:12:28 16:57:27,12,9295.07,good
7,23:12:28 16:57:27,11,21658.55,bright
8,23:12:28 16:57:27,9,27844.61,bright
9,23:12:28 16:57:27,13,23214.81,bright
10,23:12:28 16:57:27,8,409.22,dark
1,23:12:28 16:58:27,10,26314.88,bright
2,23:12:28 16:58:27,11,5704.08,bright
4,23:12:28 16:58:27,13,18486.24,good
6,23:12:28 16:58:27,12,5466.03,good
7,23:12:28 16:58:27,11,14351.56,bright
9,23:12:28 16:58:27,13,22420.03,bright
2,23:12:28 16:59:27,11,14349.18,bright
4,23:12:28 16:59:27,13,21446.09,bright
5,23:12:28 16:59:27,14,14606.73,bright
7,23:12:28 16:59:27,11,24593.08,bright
8,23:12:28 16:59:27,9,18738.68,bright
9,23:12:28 16:59:27,13,18603.80,good
10,23:12:28 16:59:27,8,28984.97,bright
1,23:12:28 17:00:27,10,24730.79,bright
3,23:12:28 17:00:27,12,17999.41,bright
4,23:12:28 17:00:27,13,16824.13,good
5,23:12:28 17:00:27,14,28976.69,bright
6,23:12:28 17:00:27,12,10079.55,bright
7,23:12:28 17:00:27,11,14362.78,bright
8,23:12:28 17:00:27,9,11097.28,bright
1,23:12:28 17:01:27,10,27283.88,bright
2,23:12:28 17:01:27,11,5469.12,bright
5,23:12:28 17:01:27,14,20313.44,bright
8,23:12:28 17:01:27,9,20172.92,bright
10,23:12:28 17:01:27,8,25767.66,bright
1,23:12:28 17:02:27,10,5657.54,bright
3,23:12:28 17:02:27,12,18782.14,bright
4,23:12:28 17:02:27,13,27747.64,bright
5,23:12:28 17:02:27,14,18901.80,bright
6,23:12:28 17:02:27,12,4256.15,dark
7,23:12:28 17:02:27,11,29052.78,bright
8,23:12:28 17:02:27,9,23602.83,bright
9,23:12:28 17:02:27,13,20510.17,bright
10,23:12:28 17:02:27,8,12395.74,bright
1,23:12:28 17:03:27,10,8139.74,bright
2,23:12:28 17:03:27,11,16408.26,bright
3,23:12:28 17:03:27,12,14902.79,bright
4,23:12:28 17:03:27,13,11734.76,good
5,23:12:28 17:03:27,14,3544.13,bright
6,23:12:28 17:03:27,12,3849.24,dark
7,23:12:28 17:03:27,11,24716.50,bright
8,23:12:28 17:03:27,9,4882.17,bright
9,23:12:28 17:03:27,13,25603.59,bright
1,23:12:28 17:04:27,10,12019.29,bright
2,23:12:28 17:04:27,11,5199.53,bright
4,23:12:28 17:04:27,13,6470.73,dark
5,23:12:28 17:04:27,14,20799.90,bright
7,23:12:28 17:04:27,11,17818.54,bright
8,23:12:28 17:04:27,9,20081.00,bright
9,23:12:28 17:04:27,13,6814.12,dark
10,23:12:28 17:04:27,8,8750.19,bright
1,23:12:28 17:05:27,10,22996.78,bright
2,23:12:28 17:05:27,11,3078.54,good
3,23:12:28 17:05:27,12,26057.09,bright
5,23:12:28 17:05:27,14,28585.42,bright
6,23:12:28 17:05:27,12,6699.11,good
7,23:12:28 17:05:27,11,13826.77,bright
9,23:12:28 17:05:27,13,12827.65,good
10,23:12:28 17:05:27,8,19599.30,bright
2,23:12:28 17:06:27,11,24271.41,bright
3,23:12:28 17:06:27,12,28644.35,bright
4,23:12:28 17:06:27,13,11997.43,good
5,23:12:28 17:06:27,14,22101.78,bright
7,23:12:28 17:06:27,11,24664.32,bright
9,23:12:28 17:06:27,13,11479.37,good
1,23:12:28 17:07:27,10,17379.09,bright
2,23:12:28 17:07:27,11,9181.28,bright
3,23:12:28 17:07:27,12,26904.52,bright
4,23:12:28 17:07:27,13,4563.18,dark
5,23:12:28 17:07:27,14,20165.15,bright
6,23:12:28 17:07:27,12,23441.62,bright
7,23:12:28 17:07:27,11,17087.96,bright
9,23:12:28 17:07:27,13,7321.81,dark
1,23:12:28 17:08:27,10,28141.98,bright
2,23:12:28 17:08:27,11,7121.52,bright
3,23:12:28 17:08:27,12,19976.10,bright
5,23:12:28 17:08:27,14,19319.36,bright
6,23:12:28 17:08:27,12,22460.20,bright
8,23:12:28 17:08:27,9,26923.62,bright
10,23:12:28 17:08:27,8,1450.09,bright
2,23:12:28 17:09:27,11,19726.84,bright
3,23:12:28 17:09:27,12,28033.53,bright
4,23:12:28 17:09:27,13,10235.97,good
6,23:12:28 17:09:27,12,9976.50,good
7,23:12:28 17:09:27,11,19879.75,bright
8,23:12:28 17:09:27,9,12741.35,bright
10,23:12:28 17:09:27,8,5815.31,bright
2,23:12:28 17:10:27,11,29377.54,bright
4,23:12:28 17:10:27,13,25183.15,bright
5,23:12:28 17:10:27,14,12878.59,bright
6,23:12:28 17:10:27,12,28176.59,bright
7,23:12:28 17:10:27,11,7122.95,bright
8,23:12:28 17:10:27,9,3273.27,bright
9,23:12:28 17:10:27,13,13367.27,good
10,23:12:28 17:10:27,8,25564.33,bright
1,23:12:28 17:11:27,10,26418.62,bright
2,23:12:28 17:11:27,11,6020.55,bright
3,23:12:28 17:11:27,12,28257.93,bright
4,23:12:28 17:11:27,13,16698.87,good
5,23:12:28 17:11:27,14,12306.27,bright
6,23:12:28 17:11:27,12,15442.66,bright
7,23:12:28 17:11:27,11,23110.48,bright
8,23:12:28 17:11:27,9,16340.07,bright
9,23:12:28 17:11:27,13,7537.83,dark
10,23:12:28 17:11:27,8,7716.47,bright
2,23:12:28 17:12:27,11,11568.92,bright
3,23:12:28 17:12:27,12,17404.84,bright
4,23:12:28 17:12:27,13,22326.17,bright
5,23:12:28 17:12:27,14,11324.69,bright
6,23:12:28 17:12:27,12,19662.61,bright
7,23:12:28 17:12:27,11,18762.35,bright
8,23:12:28 17:12:27,9,29494.79,bright
9,23:12:28 17:12:27,13,21299.28,bright
1,23:12:28 17:13:27,10,15729.96,bright
4,23:12:28 17:13:27,13,14386.76,good
5,23:12:28 17:13:27,14,7508.86,bright
7,23:12:28 17:13:27,11,22139.95,bright
8,23:12:28 17:13:27,9,16406.27,bright
9,23:12:28 17:13:27,13,21986.14,bright
10,23:12:28 17:13:27,8,682.92,good
1,23:12:28 17:14:27,10,24957.36,bright
2,23:12:28 17:14:27,11,4536.69,good
3,23:12:28 17:14:27,12,9123.08,good
4,23:12:28 17:14:27,13,9381.85,dark
5,23:12:28 17:14:27,14,1333.43,bright
6,23:12:28 17:14:27,12,1349.76,dark
7,23:12:28 17:14:27,11,12041.04,bright
8,23:12:28 17:14:27,9,9834.91,bright
9,23:12:28 17:14:27,13,19689.19,good
10,23:12:28 17:14:27,8,4609.27,bright
1,23:12:28 17:15:27,10,4526.67,bright
2,23:12:28 17:15:27,11,5273.84,bright
3,23:12:28 17:15:27,12,21133.16,bright
4,23:12:28 17:15:27,13,17977.81,good
6,23:12:28 17:15:27,12,21005.89,bright
9,23:12:28 17:15:27,13,26987.74,bright
1,23:12:28 17:16:27,10,2356.52,bright
2,23:12:28 17:16:27,11,19522.15,bright
4,23:12:28 17:16:27,13,25354.06,bright
5,23:12:28 17:16:27,14,28353.39,bright
7,23:12:28 17:16:27,11,16109.53,bright
9,23:12:28 17:16:27,13,39.20,dark
10,23:12:28 17:16:27,8,15858.79,bright
1,23:12:28 17:17:27,10,6098.63,bright
2,23:12:28 17:17:27,11,27893.47,bright
3,23:12:28 17:17:27,12,23562.28,bright
4,23:12:28 17:17:27,13,2288.98,dark
5,23:12:28 17:17:27,14,29542.49,bright
6,23:12:28 17:17:27,12,23342.68,bright
7,23:12:28 17:17:27,11,5984.36,bright
8,23:12:28 17:17:27,9,8941.68,bright
9,23:12:28 17:17:27,13,16187.84,good
10,23:12:28 17:17:27,8,12906.55,bright
2,23:12:28 17:18:27,11,21200.50,bright
3,23:12:28 17:18:27,12,1399.31,dark
4,23:12:28 17:18:27,13,19174.82,good
5,23:12:28 17:18:27,14,26672.79,bright
7,23:12:28 17:18:27,11,12491.18,bright
9,23:12:28 17:18:27,13,12615.05,good
10,23:12:28 17:18:27,8,957.75,bright
1,23:12:28 17:19:27,10,4588.48,bright
2,23:12:28 17:19:27,11,16996.95,bright
3,23:12:28 17:19:27,12,28064.63,bright
4,23:12:28 17:19:27,13,24874.88,bright
5,23:12:28 17:19:27,14,5789.14,bright
7,23:12:28 17:19:27,11,28701.01,bright
8,23:12:28 17:19:27,9,22001.37,bright
1,23:12:28 17:20:27,10,6468.80,bright
3,23:12:28 17:20:27,12,24440.54,bright
4,23:12:28 17:20:27,13,17316.83,good
5,23:12:28 17:20:27,14,16629.65,bright
6,23:12:28 17:20:27,12,2692.55,dark
7,23:12:28 17:20:27,11,11117.69,bright
8,23:12:28 17:20:27,9,8652.32,bright
9,23:12:28 17:20:27,13,10994.04,good
10,23:12:28 17:20:27,8,1858.58,bright
1,23:12:28 17:21:27,10,1014.80,dark
2,23:12:28 17:21:27,11,26170.00,bright
3,23:12:28 17:21:27,12,11812.23,bright
4,23:12:28 17:21:27,13,25581.21,bright
5,23:12:28 17:21:27,14,8891.79,bright
7,23:12:28 17:21:27,11,6877.94,bright
8,23:12:28 17:21:27,9,11948.20,bright
9,23:12:28 17:21:27,13,6293.93,dark
10,23:12:28 17:21:27,8,2311.14,bright
1,23:12:28 17:22:27,10,22936.13,bright
2,23:12:28 17:22:27,11,9587.93,bright
3,23:12:28 17:22:27,12,12943.74,bright
4,23:12:28 17:22:27,13,28069.99,bright
5,23:12:28 17:22:27,14,21737.70,bright
6,23:12:28 17:22:27,12,19344.09,bright
7,23:12:28 17:22:27,11,6726.17,bright
10,23:12:28 17:22:27,8,11751.53,bright
2,23:12:28 17:23:27,11,20505.77,bright
3,23:12:28 17:23:27,12,27489.36,bright
4,23:12:28 17:23:27,13,16851.41,good
5,23:12:28 17:23:27,14,21548.05,bright
6,23:12:28 17:23:27,12,2666.59,dark
7,23:12:28 17:23:27,11,21907.67,bright
9,23:12:28 17:23:27,13,5212.98,dark
10,23:12:28 17:23:27,8,8986.59,bright
1,23:12:28 17:24:27,10,4199.27,bright
2,23:12:28 17:24:27,11,18280.81,bright
3,23:12:28 17:24:27,12,26969.42,bright
4,23:12:28 17:24:27,13,11657.66,good
5,23:12:28 17:24:27,14,20351.62,bright
6,23:12:28 17:24:27,12,4137.86,dark
7,23:12:28 17:24:27,11,2387.91,good
8,23:12:28 17:24:27,9,25461.91,bright
9,23:12:28 17:24:27,13,3606.66,dark
1,23:12:28 17:25:27,10,16350.01,bright
3,23:12:28 17:25:27,12,28595.43,bright
5,23:12:28 17:25:27,14,24362.21,bright
6,23:12:28 17:25:27,12,18897.86,bright
7,23:12:28 17:25:27,11,7036.02,bright
8,23:12:28 17:25:27,9,7746.16,bright
1,23:12:28 17:26:27,10,29182.41,bright
2,23:12:28 17:26:27,11,10659.64,bright
3,23:12:28 17:26:27,12,5530.06,good
4,23:12:28 17:26:27,13,238.13,dark
5,23:12:28 17:26:27,14,29426.36,bright
6,23:12:28 17:26:27,12,23607.15,bright
7,23:12:28 17:26:27,11,1190.48,dark
8,23:12:28 17:26:27,9,21341.33,bright
10,23:12:28 17:26:27,8,3007.37,bright
1,23:12:28 17:27:27,10,21709.81,bright
2,23:12:28 17:27:27,11,20652.74,bright
4,23:12:28 17:27:27,13,5511.94,dark
6,23:12:28 17:27:27,12,24791.27,bright
7,23:12:28 17:27:27,11,24811.55,bright
8,23:12:28 17:27:27,9,23652.68,bright
1,23:12:28 17:28:27,10,6206.57,bright
3,23:12:28 17:28:27,12,18215.91,bright
4,23:12:28 17:28:27,13,4625.52,dark
5,23:12:28 17:28:27,14,26808.71,bright
7,23:12:28 17:28:27,11,25983.60,bright
8,23:12:28 17:28:27,9,26443.99,bright
9,23:12:28 17:28:27,13,5558.87,dark
10,23:12:28 17:28:27,8,29348.13,bright
1,23:12:28 17:29:27,10,3119.46,bright
2,23:12:28 17:29:27,11,20867.77,bright
3,23:12:28 17:29:27,12,15078.51,bright
5,23:12:28 17:29:27,14,9980.00,bright
8,23:12:28 17:29:27,9,2947.20,bright
9,23:12:28 17:29:27,13,13783.89,good
10,23:12:28 17:29:27,8,1213.33,bright
1,23:12:28 17:30:27,10,15521.48,bright
4,23:12:28 17:30:27,13,18563.40,good
5,23:12:28 17:30:27,14,24969.03,bright
6,23:12:28 17:30:27,12,26532.98,bright
10,23:12:28 17:30:27,8,4095.76,bright
1,23:12:28 17:31:27,10,22040.16,bright
3,23:12:28 17:31:27,12,9766.70,good
4,23:12:28 17:31:27,13,5546.85,dark
6,23:12:28 17:31:27,12,5994.60,good
7,23:12:28 17:31:27,11,29042.12,bright
9,23:12:28 17:31:27,13,15432.44,good
10,23:12:28 17:31:27,8,4827.36,bright
2,23:12:28 17:32:27,11,24649.90,bright
3,23:12:28 17:32:27,12,29643.95,bright
4,23:12:28 17:32:27,13,15700.45,good
5,23:12:28 17:32:27,14,3698.24,bright
6,23:12:28 17:32:27,12,6632.53,good
7,23:12:28 17:32:27,11,9616.30,bright
8,23:12:28 17:32:27,9,21238.97,bright
9,23:12:28 17:32:27,13,26490.00,bright
1,23:12:28 17:33:27,10,28166.18,bright
2,23:12:28 17:33:27,11,20639.77,bright
3,23:12:28 17:33:27,12,13317.89,bright
4,23:12:28 17:33:27,13,13186.09,good
5,23:12:28 17:33:27,14,19285.36,bright
6,23:12:28 17:33:27,12,7745.18,good
7,23:12:28 17:33:27,11,6856.51,bright
8,23:12:28 17:33:27,9,14038.90,bright
9,23:12:28 17:33:27,13,2852.94,dark
10,23:12:28 17:33:27,8,17559.03,bright
1,23:12:28 17:34:27,10,12211.59,bright
2,23:12:28 17:34:27,11,19407.51,bright
3,23:12:28 17:34:27,12,22061.03,bright
4,23:12:28 17:34:27,13,943.77,dark
5,23:12:28 17:34:27,14,28467.66,bright
6,23:12:28 17:34:27,12,23143.25,bright
7,23:12:28 17:34:27,11,21750.91,bright
9,23:12:28 17:34:27,13,12047.11,good
10,23:12:28 17:34:27,8,7285.23,bright
1,23:12:28 17:35:27,10,295.37,dark
2,23:12:28 17:35:27,11,1802.18,dark
3,23:12:28 17:35:27,12,12608.57,bright
4,23:12:28 17:35:27,13,26831.47,bright
5,23:12:28 17:35:27,14,26153.22,bright
6,23:12:28 17:35:27,12,17839.82,bright
7,23:12:28 17:35:27,11,13550.37,bright
8,23:12:28 17:35:27,9,21448.53,bright
10,23:12:28 17:35:27,8,11504.62,bright
1,23:12:28 17:36:27,10,29354.06,bright
2,23:12:28 17:36:27,11,2776.19,good
3,23:12:28 17:36:27,12,20238.35,bright
7,23:12:28 17:36:27,11,645.59,dark
8,23:12:28 17:36:27,9,564.57,dark
9,23:12:28 17:36:27,13,2469.23,dark
10,23:12:28 17:36:27,8,22871.75,bright
1,23:12:28 17:37:27,10,28882.58,bright
2,23:12:28 17:37:27,11,797.49,dark
5,23:12:28 17:37:27,14,9670.78,bright
6,23:12:28 17:37:27,12,6224.12,good
7,23:12:28 17:37:27,11,6982.94,bright
9,23:12:28 17:37:27,13,24609.65,bright
1,23:12:28 17:38:27,10,12710.03,bright
2,23:12:28 17:38:27,11,23178.22,bright
3,23:12:28 17:38:27,12,18368.44,bright
4,23:12:28 17:38:27,13,24924.71,bright
5,23:12:28 17:38:27,14,15099.95,bright
8,23:12:28 17:38:27,9,13701.89,bright
1,23:12:28 17:39:27,10,21291.72,bright
2,23:12:28 17:39:27,11,25846.44,bright
3,23:12:28 17:39:27,12,28412.89,bright
4,23:12:28 17:39:27,13,28376.43,bright
5,23:12:28 17:39:27,14,1914.91,bright
6,23:12:28 17:39:27,12,19289.28,bright
7,23:12:28 17:39:27,11,21717.80,bright
8,23:12:28 17:39:27,9,19348.12,bright
9,23:12:28 17:39:27,13,13113.61,good
10,23:12:28 17:39:27,8,18424.34,bright
1,23:12:28 17:40:27,10,7099.75,bright
2,23:12:28 17:40:27,11,812.24,dark
3,23:12:28 17:40:27,12,16767.22,bright
4,23:12:28 17:40:27,13,3190.05,dark
5,23:12:28 17:40:27,14,27275.91,bright
6,23:12:28 17:40:27,12,29471.60,bright
7,23:12:28 17:40:27,11,5669.95,bright
8,23:12:28 17:40:27,9,8259.12,bright
10,23:12:28 17:40:27,8,27352.28,bright
1,23:12:28 17:41:27,10,28744.04,bright
2,23:12:28 17:41:27,11,4649.99,good
3,23:12:28 17:41:27,12,3516.38,dark
4,23:12:28 17:41:27,13,9319.31,dark
6,23:12:28 17:41:27,12,2230.43,dark
7,23:12:28 17:41:27,11,23545.90,bright
8,23:12:28 17:41:27,9,27159.10,bright
10,23:12:28 17:41:27,8,1515.65,bright
1,23:12:28 17:42:27,10,28227.75,bright
2,23:12:28 17:42:27,11,14091.92,bright
3,23:12:28 17:42:27,12,12673.73,bright
4,23:12:28 17:42:27,13,6202.43,dark
5,23:12:28 17:42:27,14,14186.37,bright
6,23:12:28 17:42:27,12,26925.42,bright
8,23:12:28 17:42:27,9,29482.18,bright
9,23:12:28 17:42:27,13,18887.80,good
10,23:12:28 17:42:27,8,4288.42,bright
1,23:12:28 17:43:27,10,3264.86,bright
2,23:12:28 17:43:27,11,6727.21,bright
3,23:12:28 17:43:27,12,7486.18,good
5,23:12:28 17:43:27,14,16281.65,bright
7,23:12:28 17:43:27,11,26116.31,bright
