number of outliers: 4469
id,time,value
4,23:12:29 10:15:27,33852.78
6,23:12:29 10:15:27,34627.88
1,23:12:29 10:16:27,32244.10
8,23:12:29 10:16:27,33603.53
10,23:12:29 10:17:27,32101.13
1,23:12:29 10:18:27,33225.53
4,23:12:29 10:18:27,39664.09
6,23:12:29 10:18:27,33507.86
8,23:12:29 10:18:27,30734.86
10,23:12:29 10:18:27,33318.30
8,23:12:29 10:20:27,32599.88
1,23:12:29 10:21:27,39146.85
7,23:12:29 10:21:27,39652.69
4,23:12:29 10:22:27,36100.90
6,23:12:29 10:23:27,31943.58
3,23:12:29 10:25:27,30437.53
7,23:12:29 10:25:27,34193.62
4,23:12:29 10:26:27,35287.81
5,23:12:29 10:26:27,31467.41
7,23:12:29 10:26:27,35591.79
8,23:12:29 10:26:27,32970.03
9,23:12:29 10:26:27,36091.09
3,23:12:29 10:27:27,34942.04
9,23:12:29 10:27:27,30551.02
4,23:12:29 10:28:27,31218.23
5,23:12:29 10:28:27,39633.02
10,23:12:29 10:28:27,37098.50
1,23:12:29 10:29:27,37740.79
3,23:12:29 10:29:27,34854.18
4,23:12:29 10:29:27,37408.19
5,23:12:29 10:29:27,31366.32
7,23:12:29 10:29:27,31854.40
4,23:12:29 10:30:27,36268.17
6,23:12:29 10:30:27,30669.17
1,23:12:29 10:31:27,30589.13
5,23:12:29 10:31:27,31708.77
6,23:12:29 10:31:27,30096.24
7,23:12:29 10:31:27,35275.36
9,23:12:29 10:31:27,36099.28
10,23:12:29 10:31:27,30915.18
1,23:12:29 10:32:27,39649.66
5,23:12:29 10:32:27,37562.67
5,23:12:29 10:33:27,39892.73
9,23:12:29 10:33:27,35750.04
10,23:12:29 10:33:27,35410.32
4,23:12:29 10:34:27,30551.31
7,23:12:29 10:34:27,33448.81
8,23:12:29 10:34:27,39757.53
9,23:12:29 10:34:27,33308.96
5,23:12:29 10:35:27,32098.11
8,23:12:29 10:35:27,37820.70
9,23:12:29 10:35:27,37363.09
10,23:12:29 10:35:27,32377.52
2,23:12:29 10:36:27,35141.33
3,23:12:29 10:36:27,32851.45
1,23:12:29 10:37:27,35962.32
3,23:12:29 10:37:27,36226.89
1,23:12:29 10:38:27,39381.30
4,23:12:29 10:39:27,38912.10
8,23:12:29 10:39:27,39111.89
10,23:12:29 10:39:27,37708.10
1,23:12:29 10:40:27,36150.40
3,23:12:29 10:40:27,32209.47
5,23:12:29 10:40:27,37816.89
8,23:12:29 10:40:27,34256.30
10,23:12:29 10:40:27,36486.16
10,23:12:29 10:41:27,32358.28
1,23:12:29 10:42:27,33556.24
9,23:12:29 10:42:27,35494.41
1,23:12:29 10:44:27,35019.58
9,23:12:29 10:44:27,31928.00
10,23:12:29 10:44:27,34113.03
6,23:12:29 10:45:27,31387.11
7,23:12:29 10:45:27,33772.91
1,23:12:29 10:46:27,32611.85
4,23:12:29 10:46:27,37906.58
1,23:12:29 10:47:27,36933.07
8,23:12:29 10:47:27,37932.57
1,23:12:29 10:49:27,37630.71
5,23:12:29 10:49:27,34451.95
3,23:12:29 10:50:27,33522.47
4,23:12:29 10:50:27,37699.82
5,23:12:29 10:50:27,31109.40
9,23:12:29 10:50:27,35122.38
9,23:12:29 10:51:27,34136.24
7,23:12:29 10:52:27,34548.99
8,23:12:29 10:52:27,35665.55
9,23:12:29 10:52:27,36296.59
9,23:12:29 10:53:27,32400.12
10,23:12:29 10:53:27,33480.08
1,23:12:29 10:54:27,35570.80
3,23:12:29 10:54:27,35678.54
5,23:12:29 10:54:27,38128.43
6,23:12:29 10:54:27,35880.25
7,23:12:29 10:54:27,32165.59
8,23:12:29 10:54:27,34377.18
9,23:12:29 10:54:27,33752.58
2,23:12:29 10:55:27,38374.66
8,23:12:29 10:55:27,34347.68
1,23:12:29 10:56:27,32492.69
10,23:12:29 10:56:27,33960.72
3,23:12:29 10:57:27,30229.11
5,23:12:29 10:57:27,37963.94
7,23:12:29 10:57:27,38534.16
2,23:12:29 10:58:27,36959.70
5,23:12:29 10:58:27,31795.10
7,23:12:29 10:59:27,34161.06
3,23:12:29 11:00:27,33868.76
4,23:12:29 11:00:27,34445.16
3,23:12:29 11:01:27,32616.09
4,23:12:29 11:01:27,35745.09
7,23:12:29 11:01:27,39582.78
5,23:12:29 11:02:27,30049.66
5,23:12:29 11:03:27,39854.19
8,23:12:29 11:03:27,34994.60
10,23:12:29 11:03:27,38921.92
6,23:12:29 11:04:27,35669.38
9,23:12:29 11:04:27,37528.78
5,23:12:29 11:05:27,34626.25
1,23:12:29 11:06:27,38217.12
3,23:12:29 11:06:27,34201.58
9,23:12:29 11:06:27,39684.25
10,23:12:29 11:06:27,30333.08
2,23:12:29 11:07:27,38792.04
8,23:12:29 11:07:27,31642.41
3,23:12:29 11:08:27,39557.53
4,23:12:29 11:08:27,30933.99
8,23:12:29 11:08:27,35547.30
8,23:12:29 11:09:27,35439.16
10,23:12:29 11:09:27,36817.02
2,23:12:29 11:10:27,34365.44
8,23:12:29 11:10:27,30443.19
10,23:12:29 11:10:27,36856.42
2,23:12:29 11:11:27,36714.87
8,23:12:29 11:11:27,33896.92
4,23:12:29 11:12:27,33653.22
8,23:12:29 11:12:27,38073.88
6,23:12:29 11:13:27,32349.61
7,23:12:29 11:13:27,36405.37
9,23:12:29 11:13:27,31068.72
3,23:12:29 11:14:27,33696.60
6,23:12:29 11:14:27,36275.28
8,23:12:29 11:14:27,38985.44
10,23:12:29 11:14:27,39330.11
3,23:12:29 11:15:27,38324.82
5,23:12:29 11:15:27,39605.94
7,23:12:29 11:15:27,39651.27
10,23:12:29 11:15:27,33755.77
1,23:12:29 11:16:27,32386.92
4,23:12:29 11:16:27,35527.32
8,23:12:29 11:16:27,38553.86
1,23:12:29 11:17:27,32624.63
3,23:12:29 11:17:27,39300.61
4,23:12:29 11:17:27,37172.15
8,23:12:29 11:17:27,39016.38
10,23:12:29 11:17:27,31159.83
4,23:12:29 11:18:27,33528.82
6,23:12:29 11:18:27,36165.16
1,23:12:29 11:19:27,37974.50
9,23:12:29 11:20:27,32893.03
4,23:12:29 11:21:27,30214.77
1,23:12:29 11:22:27,38763.06
4,23:12:29 11:22:27,32483.92
8,23:12:29 11:22:27,36346.80
9,23:12:29 11:22:27,38498.45
3,23:12:29 11:23:27,33795.46
1,23:12:29 11:24:27,34316.27
6,23:12:29 11:24:27,32122.63
10,23:12:29 11:24:27,39563.32
9,23:12:29 11:25:27,37730.69
3,23:12:29 11:26:27,33265.94
6,23:12:29 11:26:27,35247.90
10,23:12:29 11:26:27,32829.14
6,23:12:29 11:27:27,39198.10
8,23:12:29 11:27:27,34148.19
2,23:12:29 11:28:27,32181.54
6,23:12:29 11:28:27,36066.13
7,23:12:29 11:28:27,39021.48
2,23:12:29 11:29:27,31174.99
9,23:12:29 11:29:27,32289.33
5,23:12:29 11:30:27,37233.83
3,23:12:29 11:31:27,32930.04
6,23:12:29 11:31:27,36190.73
7,23:12:29 11:31:27,30882.56
4,23:12:29 11:32:27,31255.16
5,23:12:29 11:32:27,39581.90
7,23:12:29 11:32:27,39159.24
1,23:12:29 11:33:27,35713.61
2,23:12:29 11:33:27,30865.99
4,23:12:29 11:34:27,35726.78
5,23:12:29 11:34:27,30157.56
6,23:12:29 11:34:27,32354.14
8,23:12:29 11:34:27,33737.44
9,23:12:29 11:34:27,37954.30
1,23:12:29 11:35:27,35101.09
6,23:12:29 11:35:27,35012.10
8,23:12:29 11:35:27,31650.63
10,23:12:29 11:35:27,32973.55
7,23:12:29 11:36:27,30175.87
1,23:12:29 11:37:27,30885.74
4,23:12:29 11:37:27,33205.04
7,23:12:29 11:37:27,39253.55
2,23:12:29 11:38:27,31710.75
6,23:12:29 11:38:27,32552.80
8,23:12:29 11:38:27,30498.97
10,23:12:29 11:38:27,36356.00
2,23:12:29 11:39:27,37566.68
3,23:12:29 11:39:27,35654.11
9,23:12:29 11:39:27,37335.03
10,23:12:29 11:39:27,37879.17
3,23:12:29 11:40:27,35403.18
4,23:12:29 11:41:27,36537.82
5,23:12:29 11:41:27,32618.15
2,23:12:29 11:42:27,33404.08
3,23:12:29 11:42:27,37917.17
2,23:12:29 11:43:27,30831.26
4,23:12:29 11:43:27,37976.27
7,23:12:29 11:43:27,34508.79
1,23:12:29 11:44:27,38604.19
2,23:12:29 11:44:27,38596.17
7,23:12:29 11:44:27,35718.13
1,23:12:29 11:45:27,36411.94
7,23:12:29 11:45:27,38075.63
4,23:12:29 11:46:27,37367.08
5,23:12:29 11:46:27,35806.82
1,23:12:29 11:47:27,31081.48
2,23:12:29 11:47:27,39976.50
8,23:12:29 11:47:27,35816.60
2,23:12:29 11:48:27,31537.55
9,23:12:29 11:48:27,37820.82
3,23:12:29 11:49:27,35087.57
4,23:12:29 11:49:27,37469.26
5,23:12:29 11:50:27,35569.34
9,23:12:29 11:50:27,39707.04
10,23:12:29 11:51:27,34070.07
8,23:12:29 11:52:27,35091.51
1,23:12:29 11:54:27,38226.79
6,23:12:29 11:54:27,39014.38
10,23:12:29 11:54:27,34267.81
3,23:12:29 11:55:27,30279.94
7,23:12:29 11:55:27,35884.63
2,23:12:29 11:56:27,31598.15
3,23:12:29 11:56:27,37010.91
4,23:12:29 11:56:27,35070.09
8,23:12:29 11:56:27,33835.83
1,23:12:29 11:57:27,30470.06
1,23:12:29 11:58:27,34453.64
3,23:12:29 11:58:27,38840.92
6,23:12:29 11:58:27,39305.05
3,23:12:29 11:59:27,35439.88
4,23:12:29 11:59:27,33114.84
6,23:12:29 11:59:27,31952.69
7,23:12:29 11:59:27,32887.49
8,23:12:29 11:59:27,37502.90
4,23:12:29 12:00:27,34295.45
1,23:12:29 12:01:27,38845.62
3,23:12:29 12:01:27,37334.24
3,23:12:29 12:02:27,30573.67
8,23:12:29 12:03:27,38632.44
6,23:12:29 12:04:27,30886.40
10,23:12:29 12:04:27,35690.21
2,23:12:29 12:05:27,33546.10
8,23:12:29 12:05:27,31061.11
10,23:12:29 12:05:27,32452.11
5,23:12:29 12:06:27,30033.85
1,23:12:29 12:07:27,33835.88
2,23:12:29 12:07:27,30391.91
7,23:12:29 12:07:27,31164.27
6,23:12:29 12:08:27,36408.34
7,23:12:29 12:08:27,31827.34
2,23:12:29 12:09:27,38170.81
3,23:12:29 12:09:27,33042.70
5,23:12:29 12:09:27,39482.35
8,23:12:29 12:09:27,39649.12
10,23:12:29 12:09:27,38687.01
2,23:12:29 12:10:27,39021.88
8,23:12:29 12:10:27,32471.56
10,23:12:29 12:10:27,32920.50
9,23:12:29 12:11:27,35607.00
10,23:12:29 12:11:27,37317.97
1,23:12:29 12:12:27,39870.38
8,23:12:29 12:12:27,36606.53
1,23:12:29 12:13:27,36814.84
2,23:12:29 12:13:27,35508.77
7,23:12:29 12:13:27,37952.51
8,23:12:29 12:13:27,33304.21
7,23:12:29 12:14:27,38242.17
1,23:12:29 12:15:27,37321.76
3,23:12:29 12:15:27,35982.88
6,23:12:29 12:15:27,38392.49
4,23:12:29 12:16:27,32159.36
5,23:12:29 12:16:27,37547.46
3,23:12:29 12:17:27,39980.86
8,23:12:29 12:17:27,37798.70
9,23:12:29 12:17:27,34160.81
2,23:12:29 12:18:27,32920.77
6,23:12:29 12:18:27,37424.82
7,23:12:29 12:18:27,34443.59
10,23:12:29 12:18:27,32948.38
3,23:12:29 12:19:27,36681.87
5,23:12:29 12:19:27,34033.09
9,23:12:29 12:19:27,35847.72
2,23:12:29 12:20:27,34966.38
3,23:12:29 12:20:27,37851.12
3,23:12:29 12:21:27,33336.00
5,23:12:29 12:21:27,38244.14
6,23:12:29 12:21:27,37653.56
2,23:12:29 12:22:27,37902.13
3,23:12:29 12:22:27,33443.56
4,23:12:29 12:22:27,38400.41
5,23:12:29 12:22:27,37822.98
1,23:12:29 12:23:27,32825.90
6,23:12:29 12:23:27,36268.06
1,23:12:29 12:24:27,31138.11
2,23:12:29 12:24:27,39914.55
3,23:12:29 12:24:27,32019.50
10,23:12:29 12:24:27,30041.41
7,23:12:29 12:25:27,30624.27
5,23:12:29 12:26:27,30842.86
7,23:12:29 12:26:27,33606.09
9,23:12:29 12:26:27,32928.76
10,23:12:29 12:26:27,34139.77
7,23:12:29 12:27:27,39646.32
10,23:12:29 12:27:27,30238.48
1,23:12:29 12:28:27,35706.70
6,23:12:29 12:28:27,32699.74
8,23:12:29 12:28:27,35331.68
1,23:12:29 12:29:27,33266.49
2,23:12:29 12:29:27,36839.13
7,23:12:29 12:29:27,32797.07
1,23:12:29 12:30:27,31340.40
1,23:12:29 12:31:27,30321.33
6,23:12:29 12:31:27,33076.22
7,23:12:29 12:31:27,32357.03
5,23:12:29 12:33:27,38330.40
6,23:12:29 12:33:27,30304.14
7,23:12:29 12:33:27,37306.51
3,23:12:29 12:34:27,33214.52
4,23:12:29 12:34:27,36345.37
9,23:12:29 12:34:27,32703.76
4,23:12:29 12:35:27,30180.31
6,23:12:29 12:35:27,35542.77
2,23:12:29 12:36:27,31141.60
6,23:12:29 12:36:27,33945.56
9,23:12:29 12:36:27,36458.55
1,23:12:29 12:37:27,31040.64
2,23:12:29 12:37:27,33356.96
1,23:12:29 12:38:27,34307.40
2,23:12:29 12:38:27,39899.43
5,23:12:29 12:38:27,36606.48
10,23:12:29 12:38:27,30698.59
9,23:12:29 12:39:27,39179.39
2,23:12:29 12:40:27,33309.45
3,23:12:29 12:41:27,34330.94
4,23:12:29 12:42:27,38513.52
5,23:12:29 12:42:27,34767.86
8,23:12:29 12:42:27,37413.35
1,23:12:29 12:43:27,32390.66
6,23:12:29 12:43:27,35284.76
5,23:12:29 12:44:27,30962.86
1,23:12:29 12:45:27,35992.60
3,23:12:29 12:45:27,31829.28
1,23:12:29 12:47:27,35025.89
4,23:12:29 12:47:27,37916.44
5,23:12:29 12:47:27,36396.98
1,23:12:29 12:48:27,33328.79
2,23:12:29 12:48:27,31284.18
4,23:12:29 12:48:27,33979.80
5,23:12:29 12:48:27,35519.15
8,23:12:29 12:48:27,33063.73
3,23:12:29 12:49:27,32129.33
4,23:12:29 12:49:27,36090.58
6,23:12:29 12:49:27,35195.65
9,23:12:29 12:49:27,37242.22
9,23:12:29 12:50:27,39995.97
4,23:12:29 12:51:27,32685.71
5,23:12:29 12:51:27,38094.47
2,23:12:29 12:52:27,33169.58
4,23:12:29 12:52:27,31294.17
5,23:12:29 12:52:27,34661.56
5,23:12:29 12:53:27,30810.03
6,23:12:29 12:53:27,33208.47
7,23:12:29 12:53:27,37218.31
9,23:12:29 12:53:27,31273.50
1,23:12:29 12:54:27,34476.00
8,23:12:29 12:54:27,33797.20
9,23:12:29 12:54:27,33870.78
1,23:12:29 12:55:27,37841.98
5,23:12:29 12:55:27,34888.75
7,23:12:29 12:55:27,32007.83
7,23:12:29 12:56:27,30857.11
9,23:12:29 12:56:27,36588.20
5,23:12:29 12:57:27,33098.20
9,23:12:29 12:59:27,32065.91
2,23:12:29 13:00:27,36691.19
2,23:12:29 13:01:27,36106.95
5,23:12:29 13:01:27,34953.27
2,23:12:29 13:02:27,32448.78
3,23:12:29 13:02:27,39352.97
5,23:12:29 13:02:27,31484.73
6,23:12:29 13:02:27,32892.67
4,23:12:29 13:03:27,36628.60
6,23:12:29 13:03:27,34390.68
2,23:12:29 13:04:27,38675.25
8,23:12:29 13:04:27,37768.31
1,23:12:29 13:05:27,37358.80
4,23:12:29 13:05:27,32498.24
10,23:12:29 13:05:27,32470.31
2,23:12:29 13:06:27,33495.13
3,23:12:29 13:06:27,38159.06
7,23:12:29 13:06:27,36929.95
10,23:12:29 13:06:27,39062.47
3,23:12:29 13:07:27,31734.47
8,23:12:29 13:07:27,31408.87
10,23:12:29 13:07:27,33966.56
1,23:12:29 13:08:27,30189.86
2,23:12:29 13:08:27,30627.33
6,23:12:29 13:08:27,39112.90
8,23:12:29 13:08:27,34675.84
2,23:12:29 13:09:27,39727.39
4,23:12:29 13:09:27,35883.95
5,23:12:29 13:09:27,34019.86
3,23:12:29 13:10:27,30595.59
8,23:12:29 13:10:27,31719.43
9,23:12:29 13:10:27,31980.43
2,23:12:29 13:11:27,39205.94
5,23:12:29 13:11:27,37026.29
7,23:12:29 13:11:27,38605.00
7,23:12:29 13:12:27,30292.09
9,23:12:29 13:12:27,39521.51
5,23:12:29 13:13:27,35531.32
8,23:12:29 13:13:27,37581.52
9,23:12:29 13:13:27,30378.35
1,23:12:29 13:14:27,37798.59
4,23:12:29 13:14:27,37269.12
5,23:12:29 13:14:27,38820.99
4,23:12:29 13:15:27,36152.75
8,23:12:29 13:16:27,31725.41
9,23:12:29 13:16:27,39027.74
6,23:12:29 13:17:27,36444.35
9,23:12:29 13:17:27,31613.77
10,23:12:29 13:17:27,35636.40
5,23:12:29 13:18:27,34940.76
8,23:12:29 13:18:27,39746.02
2,23:12:29 13:19:27,32597.43
4,23:12:29 13:19:27,34445.49
8,23:12:29 13:19:27,36277.41
3,23:12:29 13:20:27,33897.85
5,23:12:29 13:20:27,37835.05
7,23:12:29 13:20:27,38056.82
2,23:12:29 13:21:27,37353.31
3,23:12:29 13:21:27,36130.46
1,23:12:29 13:22:27,37328.83
2,23:12:29 13:22:27,31175.94
5,23:12:29 13:22:27,35573.19
7,23:12:29 13:22:27,39233.80
5,23:12:29 13:23:27,33519.25
5,23:12:29 13:24:27,32733.65
6,23:12:29 13:24:27,36556.85
10,23:12:29 13:24:27,38294.85
5,23:12:29 13:25:27,39388.79
1,23:12:29 13:26:27,30106.75
3,23:12:29 13:26:27,36530.71
5,23:12:29 13:26:27,36710.32
6,23:12:29 13:26:27,37419.97
7,23:12:29 13:26:27,35406.48
1,23:12:29 13:27:27,38484.17
7,23:12:29 13:27:27,39912.18
9,23:12:29 13:27:27,32651.54
5,23:12:29 13:28:27,35709.36
8,23:12:29 13:28:27,30632.43
1,23:12:29 13:29:27,33731.95
2,23:12:29 13:29:27,31406.56
3,23:12:29 13:29:27,32647.16
9,23:12:29 13:29:27,37264.87
2,23:12:29 13:30:27,35655.62
6,23:12:29 13:30:27,36522.07
7,23:12:29 13:30:27,34167.63
2,23:12:29 13:31:27,33821.01
5,23:12:29 13:31:27,36668.98
1,23:12:29 13:32:27,39511.65
3,23:12:29 13:32:27,33677.80
4,23:12:29 13:32:27,34992.78
6,23:12:29 13:32:27,30407.76
7,23:12:29 13:32:27,39919.24
8,23:12:29 13:32:27,35048.39
10,23:12:29 13:32:27,36217.68
3,23:12:29 13:33:27,37823.66
10,23:12:29 13:33:27,39357.97
1,23:12:29 13:34:27,35515.91
4,23:12:29 13:34:27,39337.85
6,23:12:29 13:34:27,37934.13
7,23:12:29 13:34:27,33251.75
1,23:12:29 13:35:27,33137.71
10,23:12:29 13:35:27,35137.15
3,23:12:29 13:36:27,38610.80
4,23:12:29 13:37:27,33014.13
7,23:12:29 13:37:27,35937.61
8,23:12:29 13:37:27,35520.21
1,23:12:29 13:38:27,38553.32
4,23:12:29 13:38:27,30557.97
9,23:12:29 13:38:27,39467.18
3,23:12:29 13:39:27,37199.78
4,23:12:29 13:39:27,31515.06
7,23:12:29 13:39:27,31965.04
9,23:12:29 13:39:27,32528.57
1,23:12:29 13:41:27,34001.75
9,23:12:29 13:41:27,33434.22
1,23:12:29 13:42:27,32170.41
2,23:12:29 13:42:27,35957.19
3,23:12:29 13:42:27,35077.26
5,23:12:29 13:42:27,31399.81
7,23:12:29 13:42:27,32172.59
8,23:12:29 13:42:27,39232.57
9,23:12:29 13:42:27,30544.73
10,23:12:29 13:42:27,34916.33
3,23:12:29 13:43:27,39581.38
6,23:12:29 13:43:27,32662.35
4,23:12:29 13:44:27,39815.68
5,23:12:29 13:44:27,33941.40
6,23:12:29 13:44:27,39066.67
9,23:12:29 13:44:27,37204.23
4,23:12:29 13:45:27,30490.99
8,23:12:29 13:45:27,36504.50
5,23:12:29 13:46:27,30820.77
1,23:12:29 13:47:27,32478.53
3,23:12:29 13:47:27,36532.70
5,23:12:29 13:48:27,37700.37
8,23:12:29 13:48:27,32563.03
10,23:12:29 13:48:27,30793.42
8,23:12:29 13:49:27,32516.86
10,23:12:29 13:49:27,34255.96
3,23:12:29 13:50:27,32206.94
5,23:12:29 13:50:27,32292.16
7,23:12:29 13:50:27,38087.90
8,23:12:29 13:51:27,31287.41
9,23:12:29 13:51:27,35017.02
2,23:12:29 13:52:27,37847.19
8,23:12:29 13:52:27,33085.98
2,23:12:29 13:53:27,36157.23
3,23:12:29 13:53:27,38792.85
6,23:12:29 13:53:27,34878.01
8,23:12:29 13:53:27,30990.99
5,23:12:29 13:54:27,38526.74
3,23:12:29 13:55:27,36700.74
6,23:12:29 13:55:27,37658.43
2,23:12:29 13:56:27,39540.31
6,23:12:29 13:56:27,39448.40
9,23:12:29 13:56:27,34365.09
8,23:12:29 13:57:27,38711.77
1,23:12:29 13:58:27,30715.23
2,23:12:29 13:58:27,36122.70
7,23:12:29 13:58:27,32650.09
10,23:12:29 13:58:27,38234.46
3,23:12:29 13:59:27,30923.48
4,23:12:29 13:59:27,34193.70
5,23:12:29 13:59:27,37782.34
7,23:12:29 13:59:27,33965.57
3,23:12:29 14:00:27,33773.16
4,23:12:29 14:00:27,39612.83
7,23:12:29 14:00:27,35469.76
9,23:12:29 14:00:27,30204.71
2,23:12:29 14:01:27,34410.29
6,23:12:29 14:01:27,35858.54
4,23:12:29 14:02:27,30294.81
1,23:12:29 14:03:27,32098.87
2,23:12:29 14:03:27,35039.06
3,23:12:29 14:03:27,36084.34
5,23:12:29 14:04:27,30621.81
7,23:12:29 14:04:27,34831.34
8,23:12:29 14:04:27,38168.55
5,23:12:29 14:05:27,37931.71
7,23:12:29 14:05:27,38784.10
3,23:12:29 14:06:27,31604.01
6,23:12:29 14:06:27,34680.29
7,23:12:29 14:06:27,37662.58
10,23:12:29 14:07:27,31528.80
2,23:12:29 14:09:27,35669.68
1,23:12:29 14:10:27,32801.09
4,23:12:29 14:10:27,32778.41
7,23:12:29 14:10:27,39358.32
4,23:12:29 14:11:27,31979.86
5,23:12:29 14:11:27,39785.02
7,23:12:29 14:11:27,37310.27
10,23:12:29 14:11:27,35525.11
1,23:12:29 14:12:27,34910.52
2,23:12:29 14:14:27,37819.93
5,23:12:29 14:14:27,37747.08
6,23:12:29 14:14:27,33534.23
1,23:12:29 14:15:27,35372.06
7,23:12:29 14:15:27,33905.93
2,23:12:29 14:16:27,34235.37
4,23:12:29 14:16:27,36782.27
5,23:12:29 14:17:27,33525.73
6,23:12:29 14:17:27,39168.70
9,23:12:29 14:17:27,34240.90
10,23:12:29 14:18:27,32635.24
1,23:12:29 14:19:27,37821.51
3,23:12:29 14:20:27,32397.47
5,23:12:29 14:20:27,39619.68
5,23:12:29 14:21:27,32890.89
6,23:12:29 14:21:27,31123.60
7,23:12:29 14:21:27,31864.82
8,23:12:29 14:21:27,37373.60
6,23:12:29 14:22:27,31808.92
8,23:12:29 14:22:27,32445.43
5,23:12:29 14:23:27,30566.01
8,23:12:29 14:23:27,33046.83
3,23:12:29 14:24:27,35739.80
5,23:12:29 14:24:27,34456.88
9,23:12:29 14:24:27,33010.28
10,23:12:29 14:24:27,37033.45
8,23:12:29 14:25:27,37715.19
3,23:12:29 14:26:27,31986.60
7,23:12:29 14:26:27,36383.69
1,23:12:29 14:27:27,36248.49
5,23:12:29 14:27:27,34761.09
1,23:12:29 14:28:27,35395.41
4,23:12:29 14:28:27,39485.83
5,23:12:29 14:28:27,31141.47
6,23:12:29 14:28:27,36195.30
8,23:12:29 14:28:27,38249.42
10,23:12:29 14:28:27,32782.89
1,23:12:29 14:29:27,38331.22
2,23:12:29 14:29:27,38910.98
3,23:12:29 14:29:27,38715.39
4,23:12:29 14:29:27,37638.20
7,23:12:29 14:29:27,39631.28
9,23:12:29 14:29:27,37119.59
1,23:12:29 14:30:27,33709.43
3,23:12:29 14:30:27,38982.18
5,23:12:29 14:30:27,33715.17
2,23:12:29 14:31:27,38405.59
4,23:12:29 14:31:27,34321.10
7,23:12:29 14:31:27,32484.84
9,23:12:29 14:31:27,30385.12
10,23:12:29 14:31:27,32826.62
10,23:12:29 14:32:27,39231.80
1,23:12:29 14:33:27,38873.74
2,23:12:29 14:33:27,32989.21
3,23:12:29 14:33:27,32780.57
4,23:12:29 14:33:27,37138.43
4,23:12:29 14:34:27,36595.02
6,23:12:29 14:34:27,35525.44
6,23:12:29 14:35:27,32514.88
4,23:12:29 14:36:27,37119.50
1,23:12:29 14:37:27,39043.01
2,23:12:29 14:37:27,30333.34
4,23:12:29 14:37:27,36552.47
7,23:12:29 14:37:27,37669.49
3,23:12:29 14:38:27,34068.75
5,23:12:29 14:38:27,37782.97
6,23:12:29 14:38:27,30224.34
5,23:12:29 14:39:27,33260.61
5,23:12:29 14:40:27,38274.84
2,23:12:29 14:41:27,31307.60
9,23:12:29 14:41:27,33250.75
4,23:12:29 14:42:27,32205.34
8,23:12:29 14:42:27,36535.86
3,23:12:29 14:43:27,35370.12
8,23:12:29 14:43:27,37685.99
5,23:12:29 14:44:27,36625.73
9,23:12:29 14:44:27,36179.29
10,23:12:29 14:44:27,34925.01
6,23:12:29 14:45:27,36377.82
7,23:12:29 14:45:27,38490.32
6,23:12:29 14:46:27,31405.38
9,23:12:29 14:46:27,33749.91
6,23:12:29 14:47:27,37194.16
8,23:12:29 14:47:27,33896.80
7,23:12:29 14:48:27,36746.50
2,23:12:29 14:49:27,33905.33
4,23:12:29 14:49:27,37908.85
9,23:12:29 14:49:27,33662.43
3,23:12:29 14:50:27,37305.54
4,23:12:29 14:50:27,32547.84
5,23:12:29 14:50:27,37588.78
7,23:12:29 14:50:27,37266.75
9,23:12:29 14:50:27,37980.35
3,23:12:29 14:51:27,31786.44
10,23:12:29 14:51:27,37686.90
4,23:12:29 14:52:27,37860.50
6,23:12:29 14:52:27,39231.15
10,23:12:29 14:52:27,34201.91
5,23:12:29 14:53:27,33194.85
7,23:12:29 14:53:27,36225.97
9,23:12:29 14:53:27,38113.49
10,23:12:29 14:53:27,39304.55
2,23:12:29 14:54:27,34196.52
4,23:12:29 14:54:27,33570.65
6,23:12:29 14:54:27,39975.34
7,23:12:29 14:54:27,39067.08
1,23:12:29 14:55:27,32268.54
2,23:12:29 14:55:27,31505.02
5,23:12:29 14:55:27,30159.22
2,23:12:29 14:56:27,39886.79
8,23:12:29 14:56:27,31518.26
1,23:12:29 14:57:27,31100.76
4,23:12:29 14:57:27,30229.12
1,23:12:29 14:58:27,37246.50
5,23:12:29 14:58:27,36365.74
6,23:12:29 14:58:27,36835.66
8,23:12:29 14:58:27,34979.20
10,23:12:29 14:58:27,36457.06
1,23:12:29 14:59:27,35279.58
6,23:12:29 14:59:27,35123.82
10,23:12:29 14:59:27,31715.28
8,23:12:29 15:00:27,33386.04
10,23:12:29 15:00:27,35829.21
1,23:12:29 15:01:27,38533.93
3,23:12:29 15:01:27,36225.32
4,23:12:29 15:01:27,38621.57
2,23:12:29 15:02:27,39170.47
5,23:12:29 15:02:27,32066.34
6,23:12:29 15:02:27,36709.15
1,23:12:29 15:03:27,37161.11
3,23:12:29 15:03:27,35589.80
6,23:12:29 15:04:27,37973.24
8,23:12:29 15:04:27,36620.19
7,23:12:29 15:05:27,38786.91
10,23:12:29 15:05:27,33123.57
5,23:12:29 15:06:27,39732.03
6,23:12:29 15:06:27,34258.49
7,23:12:29 15:06:27,35699.22
8,23:12:29 15:06:27,32345.69
10,23:12:29 15:06:27,33417.77
2,23:12:29 15:07:27,38889.20
4,23:12:29 15:07:27,33127.21
10,23:12:29 15:07:27,39862.28
6,23:12:29 15:08:27,31474.99
8,23:12:29 15:09:27,33905.93
10,23:12:29 15:09:27,32437.38
3,23:12:29 15:10:27,32774.19
4,23:12:29 15:10:27,30640.60
7,23:12:29 15:10:27,36719.16
3,23:12:29 15:11:27,35050.20
