id,time,value
6,23:12:28 14:28:27,17194.90
7,23:12:28 14:28:27,26703.00
8,23:12:28 14:28:27,23051.09
9,23:12:28 14:28:27,13104.92
10,23:12:28 14:28:27,6248.23
1,23:12:28 14:29:27,20803.05
2,23:12:28 14:29:27,15845.34
3,23:12:28 14:29:27,5562.55
4,23:12:28 14:29:27,35340.77
5,23:12:28 14:29:27,290.83
6,23:12:28 14:29:27,31014.12
7,23:12:28 14:29:27,19302.22
8,23:12:28 14:29:27,6027.25
9,23:12:28 14:29:27,25772.69
10,23:12:28 14:29:27,20997.32
1,23:12:28 14:30:27,7785.98
2,23:12:28 14:30:27,34109.51
3,23:12:28 14:30:27,28382.36
4,23:12:28 14:30:27,23937.66
5,23:12:28 14:30:27,25075.53
6,23:12:28 14:30:27,25758.07
7,23:12:28 14:30:27,8359.86
8,23:12:28 14:30:27,8982.60
9,23:12:28 14:30:27,202.37
10,23:12:28 14:30:27,20411.93
1,23:12:28 14:31:27,117.10
2,23:12:28 14:31:27,20059.22
3,23:12:28 14:31:27,28166.01
4,23:12:28 14:31:27,32285.55
5,23:12:28 14:31:27,14630.52
6,23:12:28 14:31:27,4483.78
7,23:12:28 14:31:27,14639.24
8,23:12:28 14:31:27,3831.88
9,23:12:28 14:31:27,29723.90
10,23:12:28 14:31:27,18597.00
1,23:12:28 14:32:27,20679.35
2,23:12:28 14:32:27,31019.17
3,23:12:28 14:32:27,5860.32
4,23:12:28 14:32:27,979.75
5,23:12:28 14:32:27,35997.89
6,23:12:28 14:32:27,15002.19
7,23:12:28 14:32:27,21107.39
8,23:12:28 14:32:27,3202.37
9,23:12:28 14:32:27,33617.02
10,23:12:28 14:32:27,16963.12
1,23:12:28 14:33:27,33588.19
2,23:12:28 14:33:27,25191.57
3,23:12:28 14:33:27,681.49
4,23:12:28 14:33:27,17052.88
5,23:12:28 14:33:27,33115.12
6,23:12:28 14:33:27,29493.25
7,23:12:28 14:33:27,3661.87
8,23:12:28 14:33:27,34098.02
9,23:12:28 14:33:27,13215.77
10,23:12:28 14:33:27,23329.05
1,23:12:28 14:34:27,5338.30
2,23:12:28 14:34:27,14101.99
3,23:12:28 14:34:27,39976.47
4,23:12:28 14:34:27,21150.89
5,23:12:28 14:34:27,10644.63
6,23:12:28 14:34:27,10635.19
7,23:12:28 14:34:27,29820.91
8,23:12:28 14:34:27,16366.00
9,23:12:28 14:34:27,30944.73
10,23:12:28 14:34:27,23438.19
1,23:12:28 14:35:27,10862.81
2,23:12:28 14:35:27,27306.88
3,23:12:28 14:35:27,12972.08
4,23:12:28 14:35:27,35937.08
5,23:12:28 14:35:27,12187.10
6,23:12:28 14:35:27,4077.85
7,23:12:28 14:35:27,7558.56
8,23:12:28 14:35:27,21321.16
9,23:12:28 14:35:27,31559.90
10,23:12:28 14:35:27,39746.69
1,23:12:28 14:36:27,13765.05
2,23:12:28 14:36:27,20964.73
3,23:12:28 14:36:27,1198.17
4,23:12:28 14:36:27,14570.67
5,23:12:28 14:36:27,23354.93
6,23:12:28 14:36:27,22631.09
7,23:12:28 14:36:27,30094.26
8,23:12:28 14:36:27,38662.12
9,23:12:28 14:36:27,36926.32
10,23:12:28 14:36:27,33421.88
1,23:12:28 14:37:27,28224.49
2,23:12:28 14:37:27,39808.52
3,23:12:28 14:37:27,22446.92
4,23:12:28 14:37:27,25007.43
5,23:12:28 14:37:27,37019.05
6,23:12:28 14:37:27,19646.49
7,23:12:28 14:37:27,24469.04
8,23:12:28 14:37:27,13910.03
9,23:12:28 14:37:27,30599.29
10,23:12:28 14:37:27,17497.00
1,23:12:28 14:38:27,13443.17
2,23:12:28 14:38:27,22832.65
3,23:12:28 14:38:27,14404.83
4,23:12:28 14:38:27,11572.92
5,23:12:28 14:38:27,20213.78
6,23:12:28 14:38:27,26328.01
7,23:12:28 14:38:27,1716.75
8,23:12:28 14:38:27,24879.21
9,23:12:28 14:38:27,27627.77
10,23:12:28 14:38:27,22232.19
1,23:12:28 14:39:27,10377.93
2,23:12:28 14:39:27,9347.16
3,23:12:28 14:39:27,7111.51
4,23:12:28 14:39:27,32376.94
5,23:12:28 14:39:27,19823.48
6,23:12:28 14:39:27,14969.91
7,23:12:28 14:39:27,37458.73
8,23:12:28 14:39:27,22115.53
9,23:12:28 14:39:27,22738.21
10,23:12:28 14:39:27,4180.14
1,23:12:28 14:40:27,35936.52
2,23:12:28 14:40:27,3075.63
3,23:12:28 14:40:27,35980.68
4,23:12:28 14:40:27,18642.11
5,23:12:28 14:40:27,6371.27
6,23:12:28 14:40:27,36351.38
7,23:12:28 14:40:27,6484.78
8,23:12:28 14:40:27,16741.55
9,23:12:28 14:40:27,8677.86
10,23:12:28 14:40:27,30214.23
1,23:12:28 14:41:27,16220.14
2,23:12:28 14:41:27,108.39
3,23:12:28 14:41:27,29864.18
4,23:12:28 14:41:27,20061.37
5,23:12:28 14:41:27,29376.68
6,23:12:28 14:41:27,31552.73
7,23:12:28 14:41:27,11102.11
8,23:12:28 14:41:27,2799.44
9,23:12:28 14:41:27,38389.03
10,23:12:28 14:41:27,20052.30
1,23:12:28 14:42:27,38160.08
2,23:12:28 14:42:27,4822.60
3,23:12:28 14:42:27,19555.79
4,23:12:28 14:42:27,35798.93
5,23:12:28 14:42:27,18232.57
6,23:12:28 14:42:27,27455.63
7,23:12:28 14:42:27,6833.20
8,23:12:28 14:42:27,33426.63
9,23:12:28 14:42:27,9080.29
10,23:12:28 14:42:27,13457.73
1,23:12:28 14:43:27,14802.53
2,23:12:28 14:43:27,20903.10
3,23:12:28 14:43:27,34821.01
4,23:12:28 14:43:27,9394.30
5,23:12:28 14:43:27,20698.78
6,23:12:28 14:43:27,34229.96
7,23:12:28 14:43:27,9725.14
8,23:12:28 14:43:27,26596.45
9,23:12:28 14:43:27,25895.62
10,23:12:28 14:43:27,6521.92
1,23:12:28 14:44:27,13014.97
2,23:12:28 14:44:27,30102.72
3,23:12:28 14:44:27,26803.12
4,23:12:28 14:44:27,15808.45
5,23:12:28 14:44:27,19112.33
6,23:12:28 14:44:27,35227.47
7,23:12:28 14:44:27,35506.82
8,23:12:28 14:44:27,20632.50
9,23:12:28 14:44:27,34617.81
10,23:12:28 14:44:27,33387.15
1,23:12:28 14:45:27,22416.42
2,23:12:28 14:45:27,38594.86
3,23:12:28 14:45:27,9872.98
4,23:12:28 14:45:27,12601.06
5,23:12:28 14:45:27,7066.75
6,23:12:28 14:45:27,23712.41
7,23:12:28 14:45:27,12741.33
8,23:12:28 14:45:27,23331.94
9,23:12:28 14:45:27,6442.22
10,23:12:28 14:45:27,2377.89
1,23:12:28 14:46:27,3166.52
2,23:12:28 14:46:27,2836.09
3,23:12:28 14:46:27,2531.26
4,23:12:28 14:46:27,24303.01
5,23:12:28 14:46:27,26402.66
6,23:12:28 14:46:27,34551.23
7,23:12:28 14:46:27,22823.69
8,23:12:28 14:46:27,38417.29
9,23:12:28 14:46:27,15140.54
10,23:12:28 14:46:27,13954.52
1,23:12:28 14:47:27,20670.33
2,23:12:28 14:47:27,29083.26
3,23:12:28 14:47:27,8114.89
4,23:12:28 14:47:27,27200.30
5,23:12:28 14:47:27,17724.11
6,23:12:28 14:47:27,24132.55
7,23:12:28 14:47:27,23524.57
8,23:12:28 14:47:27,31660.76
9,23:12:28 14:47:27,26985.95
10,23:12:28 14:47:27,30043.62
1,23:12:28 14:48:27,4566.40
2,23:12:28 14:48:27,10213.38
3,23:12:28 14:48:27,13647.87
4,23:12:28 14:48:27,15205.66
5,23:12:28 14:48:27,20861.35
6,23:12:28 14:48:27,22737.91
7,23:12:28 14:48:27,27572.87
8,23:12:28 14:48:27,1772.27
9,23:12:28 14:48:27,19017.20
10,23:12:28 14:48:27,5414.83
1,23:12:28 14:49:27,18790.85
2,23:12:28 14:49:27,29580.11
3,23:12:28 14:49:27,9809.48
4,23:12:28 14:49:27,33420.52
5,23:12:28 14:49:27,7139.06
6,23:12:28 14:49:27,16744.78
7,23:12:28 14:49:27,17387.86
8,23:12:28 14:49:27,25427.63
9,23:12:28 14:49:27,8636.79
10,23:12:28 14:49:27,7766.71
1,23:12:28 14:50:27,25616.46
2,23:12:28 14:50:27,3438.74
3,23:12:28 14:50:27,19024.03
4,23:12:28 14:50:27,18864.76
5,23:12:28 14:50:27,26397.52
6,23:12:28 14:50:27,9224.00
7,23:12:28 14:50:27,29816.35
8,23:12:28 14:50:27,1101.48
9,23:12:28 14:50:27,1773.56
10,23:12:28 14:50:27,25506.98
1,23:12:28 14:51:27,34699.30
2,23:12:28 14:51:27,31187.70
3,23:12:28 14:51:27,32163.45
4,23:12:28 14:51:27,16128.72
5,23:12:28 14:51:27,6944.63
6,23:12:28 14:51:27,38624.49
7,23:12:28 14:51:27,33764.41
8,23:12:28 14:51:27,8485.32
9,23:12:28 14:51:27,32496.44
10,23:12:28 14:51:27,17841.26
1,23:12:28 14:52:27,15330.91
2,23:12:28 14:52:27,24986.07
3,23:12:28 14:52:27,20767.21
4,23:12:28 14:52:27,17041.28
5,23:12:28 14:52:27,33454.95
6,23:12:28 14:52:27,26351.14
7,23:12:28 14:52:27,12791.54
8,23:12:28 14:52:27,698.21
9,23:12:28 14:52:27,19723.23
10,23:12:28 14:52:27,26163.76
1,23:12:28 14:53:27,12900.28
2,23:12:28 14:53:27,21807.23
3,23:12:28 14:53:27,15061.88
4,23:12:28 14:53:27,24833.69
5,23:12:28 14:53:27,33970.95
6,23:12:28 14:53:27,22801.56
7,23:12:28 14:53:27,20245.47
8,23:12:28 14:53:27,27170.42
9,23:12:28 14:53:27,16684.38
10,23:12:28 14:53:27,36846.18
1,23:12:28 14:54:27,36408.10
2,23:12:28 14:54:27,18598.90
3,23:12:28 14:54:27,21137.16
4,23:12:28 14:54:27,2022.50
5,23:12:28 14:54:27,30437.66
6,23:12:28 14:54:27,2011.90
7,23:12:28 14:54:27,24548.23
8,23:12:28 14:54:27,31638.82
9,23:12:28 14:54:27,26636.94
10,23:12:28 14:54:27,15468.56
1,23:12:28 14:55:27,11649.29
2,23:12:28 14:55:27,26062.50
3,23:12:28 14:55:27,13504.98
4,23:12:28 14:55:27,19800.21
5,23:12:28 14:55:27,25689.32
6,23:12:28 14:55:27,18047.94
7,23:12:28 14:55:27,12674.27
8,23:12:28 14:55:27,5061.73
9,23:12:28 14:55:27,17460.94
10,23:12:28 14:55:27,37783.20
1,23:12:28 14:56:27,24195.67
2,23:12:28 14:56:27,1549.17
3,23:12:28 14:56:27,21140.86
4,23:12:28 14:56:27,35290.03
5,23:12:28 14:56:27,17346.70
6,23:12:28 14:56:27,20762.39
7,23:12:28 14:56:27,8158.62
8,23:12:28 14:56:27,235.97
9,23:12:28 14:56:27,5711.61
10,23:12:28 14:56:27,37327.83
1,23:12:28 14:57:27,27499.35
2,23:12:28 14:57:27,15342.10
3,23:12:28 14:57:27,9000.12
4,23:12:28 14:57:27,9126.63
5,23:12:28 14:57:27,37867.63
6,23:12:28 14:57:27,17748.36
7,23:12:28 14:57:27,14229.88
8,23:12:28 14:57:27,15914.36
9,23:12:28 14:57:27,34760.94
10,23:12:28 14:57:27,37559.94
1,23:12:28 14:58:27,2158.86
2,23:12:28 14:58:27,6566.35
3,23:12:28 14:58:27,11093.43
4,23:12:28 14:58:27,9399.71
5,23:12:28 14:58:27,27462.00
6,23:12:28 14:58:27,38950.06
7,23:12:28 14:58:27,34764.47
8,23:12:28 14:58:27,13861.93
9,23:12:28 14:58:27,7004.16
10,23:12:28 14:58:27,16788.68
1,23:12:28 14:59:27,8763.17
2,23:12:28 14:59:27,21412.11
3,23:12:28 14:59:27,37137.81
4,23:12:28 14:59:27,39537.75
5,23:12:28 14:59:27,8460.55
6,23:12:28 14:59:27,20818.28
7,23:12:28 14:59:27,7198.85
8,23:12:28 14:59:27,8831.45
9,23:12:28 14:59:27,30075.31
10,23:12:28 14:59:27,29541.97
1,23:12:28 15:00:27,20041.40
2,23:12:28 15:00:27,34007.08
3,23:12:28 15:00:27,8980.95
4,23:12:28 15:00:27,14880.03
5,23:12:28 15:00:27,35213.98
6,23:12:28 15:00:27,14468.49
7,23:12:28 15:00:27,15023.87
8,23:12:28 15:00:27,20812.70
9,23:12:28 15:00:27,31559.23
10,23:12:28 15:00:27,14218.27
1,23:12:28 15:01:27,31642.28
2,23:12:28 15:01:27,32407.82
3,23:12:28 15:01:27,25374.19
4,23:12:28 15:01:27,17667.38
5,23:12:28 15:01:27,691.87
6,23:12:28 15:01:27,25416.15
7,23:12:28 15:01:27,18772.64
8,23:12:28 15:01:27,13931.69
9,23:12:28 15:01:27,16054.12
10,23:12:28 15:01:27,33838.93
1,23:12:28 15:02:27,18102.47
2,23:12:28 15:02:27,25960.56
3,23:12:28 15:02:27,25347.76
4,23:12:28 15:02:27,27018.63
5,23:12:28 15:02:27,10903.77
6,23:12:28 15:02:27,34311.34
7,23:12:28 15:02:27,20839.38
8,23:12:28 15:02:27,6020.27
9,23:12:28 15:02:27,16165.60
10,23:12:28 15:02:27,31172.04
1,23:12:28 15:03:27,17582.53
2,23:12:28 15:03:27,12898.08
3,23:12:28 15:03:27,21065.21
4,23:12:28 15:03:27,12102.94
5,23:12:28 15:03:27,12117.01
6,23:12:28 15:03:27,13098.49
7,23:12:28 15:03:27,10588.42
8,23:12:28 15:03:27,15004.50
9,23:12:28 15:03:27,15308.69
10,23:12:28 15:03:27,16747.36
1,23:12:28 15:04:27,723.66
2,23:12:28 15:04:27,34218.48
3,23:12:28 15:04:27,19713.74
4,23:12:28 15:04:27,9002.22
5,23:12:28 15:04:27,23356.45
6,23:12:28 15:04:27,805.99
7,23:12:28 15:04:27,3606.60
8,23:12:28 15:04:27,29938.15
9,23:12:28 15:04:27,19722.40
10,23:12:28 15:04:27,4524.00
1,23:12:28 15:05:27,2507.18
2,23:12:28 15:05:27,5631.06
3,23:12:28 15:05:27,25172.76
4,23:12:28 15:05:27,22962.90
5,23:12:28 15:05:27,16982.51
6,23:12:28 15:05:27,36005.81
7,23:12:28 15:05:27,24317.92
8,23:12:28 15:05:27,29464.39
9,23:12:28 15:05:27,38687.54
10,23:12:28 15:05:27,25540.29
1,23:12:28 15:06:27,21956.54
2,23:12:28 15:06:27,7019.89
3,23:12:28 15:06:27,15445.32
4,23:12:28 15:06:27,34721.52
5,23:12:28 15:06:27,26845.21
6,23:12:28 15:06:27,31557.57
7,23:12:28 15:06:27,31000.74
8,23:12:28 15:06:27,34408.08
9,23:12:28 15:06:27,17074.10
10,23:12:28 15:06:27,16134.20
1,23:12:28 15:07:27,37479.75
2,23:12:28 15:07:27,12025.94
3,23:12:28 15:07:27,34541.26
4,23:12:28 15:07:27,14019.12
5,23:12:28 15:07:27,3376.35
6,23:12:28 15:07:27,31703.90
7,23:12:28 15:07:27,33951.01
8,23:12:28 15:07:27,39768.44
9,23:12:28 15:07:27,25380.92
10,23:12:28 15:07:27,18886.92
1,23:12:28 15:08:27,1383.65
2,23:12:28 15:08:27,33545.58
3,23:12:28 15:08:27,38802.23
4,23:12:28 15:08:27,38551.08
5,23:12:28 15:08:27,38895.21
6,23:12:28 15:08:27,4235.60
7,23:12:28 15:08:27,15609.70
8,23:12:28 15:08:27,208.75
9,23:12:28 15:08:27,36911.14
10,23:12:28 15:08:27,2240.10
1,23:12:28 15:09:27,13861.63
2,23:12:28 15:09:27,35193.53
3,23:12:28 15:09:27,7881.09
4,23:12:28 15:09:27,30879.74
5,23:12:28 15:09:27,14368.06
6,23:12:28 15:09:27,2643.77
7,23:12:28 15:09:27,30646.98
8,23:12:28 15:09:27,34719.38
9,23:12:28 15:09:27,6706.47
10,23:12:28 15:09:27,14960.00
1,23:12:28 15:10:27,34315.14
2,23:12:28 15:10:27,36228.00
3,23:12:28 15:10:27,18342.15
4,23:12:28 15:10:27,38181.04
5,23:12:28 15:10:27,30173.69
6,23:12:28 15:10:27,24226.61
7,23:12:28 15:10:27,693.99
8,23:12:28 15:10:27,29618.24
9,23:12:28 15:10:27,18904.82
10,23:12:28 15:10:27,19415.33
1,23:12:28 15:11:27,7301.89
2,23:12:28 15:11:27,23651.11
3,23:12:28 15:11:27,15092.02
4,23:12:28 15:11:27,7942.19
5,23:12:28 15:11:27,9393.04
6,23:12:28 15:11:27,26444.49
7,23:12:28 15:11:27,35113.94
8,23:12:28 15:11:27,11626.88
9,23:12:28 15:11:27,21969.54
10,23:12:28 15:11:27,21872.45
1,23:12:28 15:12:27,21332.93
2,23:12:28 15:12:27,17691.44
3,23:12:28 15:12:27,22206.77
4,23:12:28 15:12:27,23416.13
5,23:12:28 15:12:27,28938.69
6,23:12:28 15:12:27,4207.23
7,23:12:28 15:12:27,11759.41
8,23:12:28 15:12:27,15500.74
9,23:12:28 15:12:27,35778.45
10,23:12:28 15:12:27,24639.23
1,23:12:28 15:13:27,5185.75
2,23:12:28 15:13:27,18816.55
3,23:12:28 15:13:27,8956.70
4,23:12:28 15:13:27,21019.49
5,23:12:28 15:13:27,31055.05
6,23:12:28 15:13:27,27689.27
7,23:12:28 15:13:27,30208.20
8,23:12:28 15:13:27,26695.23
9,23:12:28 15:13:27,25237.62
10,23:12:28 15:13:27,32546.91
1,23:12:28 15:14:27,13950.06
2,23:12:28 15:14:27,1723.13
3,23:12:28 15:14:27,16045.01
4,23:12:28 15:14:27,24375.36
5,23:12:28 15:14:27,37827.37
6,23:12:28 15:14:27,28659.85
7,23:12:28 15:14:27,2219.40
8,23:12:28 15:14:27,13932.75
9,23:12:28 15:14:27,36029.69
10,23:12:28 15:14:27,16310.16
1,23:12:28 15:15:27,3569.68
2,23:12:28 15:15:27,26440.38
3,23:12:28 15:15:27,17847.28
4,23:12:28 15:15:27,29928.26
5,23:12:28 15:15:27,39094.75
6,23:12:28 15:15:27,21178.94
7,23:12:28 15:15:27,25072.38
8,23:12:28 15:15:27,21720.71
9,23:12:28 15:15:27,2887.70
10,23:12:28 15:15:27,38764.93
1,23:12:28 15:16:27,10466.78
2,23:12:28 15:16:27,10783.55
3,23:12:28 15:16:27,26165.25
4,23:12:28 15:16:27,34026.23
5,23:12:28 15:16:27,16511.00
6,23:12:28 15:16:27,33438.43
7,23:12:28 15:16:27,16689.36
8,23:12:28 15:16:27,32442.04
9,23:12:28 15:16:27,16635.31
10,23:12:28 15:16:27,36570.86
1,23:12:28 15:17:27,35608.29
2,23:12:28 15:17:27,8344.54
3,23:12:28 15:17:27,31415.25
4,23:12:28 15:17:27,28708.56
5,23:12:28 15:17:27,231.61
6,23:12:28 15:17:27,5438.52
7,23:12:28 15:17:27,36.40
8,23:12:28 15:17:27,16151.09
9,23:12:28 15:17:27,25275.99
10,23:12:28 15:17:27,28273.91
1,23:12:28 15:18:27,25835.13
2,23:12:28 15:18:27,32858.65
3,23:12:28 15:18:27,493.76
4,23:12:28 15:18:27,36175.78
5,23:12:28 15:18:27,18432.28
6,23:12:28 15:18:27,33857.46
7,23:12:28 15:18:27,2571.03
8,23:12:28 15:18:27,19679.02
9,23:12:28 15:18:27,14029.66
10,23:12:28 15:18:27,39074.73
1,23:12:28 15:19:27,22614.64
2,23:12:28 15:19:27,22068.94
3,23:12:28 15:19:27,34944.50
4,23:12:28 15:19:27,3120.13
5,23:12:28 15:19:27,1870.54
6,23:12:28 15:19:27,28289.03
7,23:12:28 15:19:27,30253.18
8,23:12:28 15:19:27,21944.92
9,23:12:28 15:19:27,4843.83
10,23:12:28 15:19:27,7782.95
1,23:12:28 15:20:27,11610.80
2,23:12:28 15:20:27,38077.28
3,23:12:28 15:20:27,4424.02
4,23:12:28 15:20:27,26356.06
5,23:12:28 15:20:27,863.11
6,23:12:28 15:20:27,34762.99
7,23:12:28 15:20:27,15655.60
8,23:12:28 15:20:27,3636.17
9,23:12:28 15:20:27,18569.49
10,23:12:28 15:20:27,39225.07
1,23:12:28 15:21:27,5745.17
2,23:12:28 15:21:27,2680.59
3,23:12:28 15:21:27,25131.83
4,23:12:28 15:21:27,2362.81
5,23:12:28 15:21:27,27176.07
6,23:12:28 15:21:27,38951.48
7,23:12:28 15:21:27,23760.87
8,23:12:28 15:21:27,9851.09
9,23:12:28 15:21:27,35112.32
10,23:12:28 15:21:27,36987.52
1,23:12:28 15:22:27,14930.89
2,23:12:28 15:22:27,21874.79
3,23:12:28 15:22:27,3508.61
4,23:12:28 15:22:27,25946.86
5,23:12:28 15:22:27,9152.52
6,23:12:28 15:22:27,2685.36
7,23:12:28 15:22:27,23499.36
8,23:12:28 15:22:27,3432.03
9,23:12:28 15:22:27,3562.74
10,23:12:28 15:22:27,38032.80
1,23:12:28 15:23:27,22811.67
2,23:12:28 15:23:27,20295.94
3,23:12:28 15:23:27,20999.76
4,23:12:28 15:23:27,3667.51
5,23:12:28 15:23:27,17378.18
6,23:12:28 15:23:27,18525.46
7,23:12:28 15:23:27,7998.85
8,23:12:28 15:23:27,31648.02
9,23:12:28 15:23:27,27951.00
10,23:12:28 15:23:27,28547.49
1,23:12:28 15:24:27,13590.51
2,23:12:28 15:24:27,28899.44
3,23:12:28 15:24:27,35932.60
4,23:12:28 15:24:27,24549.41
5,23:12:28 15:24:27,32673.84
6,23:12:28 15:24:27,9295.16
7,23:12:28 15:24:27,14727.46
8,23:12:28 15:24:27,9568.54
9,23:12:28 15:24:27,12894.64
10,23:12:28 15:24:27,30926.09
1,23:12:28 15:25:27,38494.85
2,23:12:28 15:25:27,20909.62
3,23:12:28 15:25:27,773.24
4,23:12:28 15:25:27,14451.16
5,23:12:28 15:25:27,6958.18
6,23:12:28 15:25:27,30492.20
7,23:12:28 15:25:27,14113.54
8,23:12:28 15:25:27,11596.34
9,23:12:28 15:25:27,20642.59
10,23:12:28 15:25:27,15774.58
1,23:12:28 15:26:27,21240.94
2,23:12:28 15:26:27,32077.27
3,23:12:28 15:26:27,2558.28
4,23:12:28 15:26:27,32290.02
5,23:12:28 15:26:27,9526.19
6,23:12:28 15:26:27,23568.65
7,23:12:28 15:26:27,37049.06
8,23:12:28 15:26:27,26694.68
9,23:12:28 15:26:27,24009.14
10,23:12:28 15:26:27,1744.90
1,23:12:28 15:27:27,28555.54
2,23:12:28 15:27:27,5970.30
3,23:12:28 15:27:27,34717.77
4,23:12:28 15:27:27,29016.43
5,23:12:28 15:27:27,11908.30
6,23:12:28 15:27:27,13530.41
7,23:12:28 15:27:27,32745.48
8,23:12:28 15:27:27,8030.58
9,23:12:28 15:27:27,16301.25
10,23:12:28 15:27:27,2711.54
1,23:12:28 15:28:27,33586.69
2,23:12:28 15:28:27,34368.25
3,23:12:28 15:28:27,35802.53
4,23:12:28 15:28:27,21076.21
5,23:12:28 15:28:27,10251.56
6,23:12:28 15:28:27,25203.00
7,23:12:28 15:28:27,14042.52
8,23:12:28 15:28:27,8331.09
9,23:12:28 15:28:27,29949.14
10,23:12:28 15:28:27,38281.81
1,23:12:28 15:29:27,38948.20
2,23:12:28 15:29:27,25774.42
3,23:12:28 15:29:27,34538.98
4,23:12:28 15:29:27,18575.89
5,23:12:28 15:29:27,13594.79
6,23:12:28 15:29:27,21602.98
7,23:12:28 15:29:27,2685.56
8,23:12:28 15:29:27,29993.64
9,23:12:28 15:29:27,30923.00
10,23:12:28 15:29:27,17240.61
1,23:12:28 15:30:27,28203.34
2,23:12:28 15:30:27,32562.91
3,23:12:28 15:30:27,12423.86
4,23:12:28 15:30:27,4494.02
5,23:12:28 15:30:27,18533.24
6,23:12:28 15:30:27,29518.18
7,23:12:28 15:30:27,934.96
8,23:12:28 15:30:27,34698.23
9,23:12:28 15:30:27,38143.84
10,23:12:28 15:30:27,17399.10
1,23:12:28 15:31:27,9610.88
2,23:12:28 15:31:27,21332.38
3,23:12:28 15:31:27,11898.57
4,23:12:28 15:31:27,21971.08
5,23:12:28 15:31:27,4406.11
6,23:12:28 15:31:27,7977.05
7,23:12:28 15:31:27,27162.35
8,23:12:28 15:31:27,9721.56
9,23:12:28 15:31:27,4153.07
10,23:12:28 15:31:27,28594.01
1,23:12:28 15:32:27,18414.93
2,23:12:28 15:32:27,10216.72
3,23:12:28 15:32:27,29808.87
4,23:12:28 15:32:27,12839.44
5,23:12:28 15:32:27,36134.86
6,23:12:28 15:32:27,35249.04
7,23:12:28 15:32:27,16687.63
8,23:12:28 15:32:27,30684.38
9,23:12:28 15:32:27,34824.87
10,23:12:28 15:32:27,34016.04
1,23:12:28 15:33:27,1552.87
2,23:12:28 15:33:27,21910.59
3,23:12:28 15:33:27,10243.76
4,23:12:28 15:33:27,32913.14
5,23:12:28 15:33:27,17073.95
6,23:12:28 15:33:27,19755.33
7,23:12:28 15:33:27,18920.97
8,23:12:28 15:33:27,31951.61
9,23:12:28 15:33:27,1678.50
10,23:12:28 15:33:27,33305.89
1,23:12:28 15:34:27,29704.70
2,23:12:28 15:34:27,20424.71
3,23:12:28 15:34:27,4939.65
4,23:12:28 15:34:27,19639.79
5,23:12:28 15:34:27,15197.05
6,23:12:28 15:34:27,4970.01
7,23:12:28 15:34:27,2150.65
8,23:12:28 15:34:27,11984.88
9,23:12:28 15:34:27,12281.47
10,23:12:28 15:34:27,11966.09
1,23:12:28 15:35:27,36653.40
2,23:12:28 15:35:27,21301.64
3,23:12:28 15:35:27,9009.26
4,23:12:28 15:35:27,36487.67
5,23:12:28 15:35:27,3323.54
6,23:12:28 15:35:27,13984.62
7,23:12:28 15:35:27,33955.34
8,23:12:28 15:35:27,25307.18
9,23:12:28 15:35:27,21144.22
10,23:12:28 15:35:27,22017.21
1,23:12:28 15:36:27,25450.90
2,23:12:28 15:36:27,34456.55
3,23:12:28 15:36:27,17560.25
4,23:12:28 15:36:27,19158.22
5,23:12:28 15:36:27,36730.08
6,23:12:28 15:36:27,11106.33
7,23:12:28 15:36:27,30943.72
8,23:12:28 15:36:27,14996.59
9,23:12:28 15:36:27,39526.46
10,23:12:28 15:36:27,3242.75
1,23:12:28 15:37:27,826.97
2,23:12:28 15:37:27,30599.81
3,23:12:28 15:37:27,9103.15
4,23:12:28 15:37:27,10903.66
5,23:12:28 15:37:27,19931.68
6,23:12:28 15:37:27,37692.90
7,23:12:28 15:37:27,4845.59
8,23:12:28 15:37:27,13017.26
9,23:12:28 15:37:27,7993.37
10,23:12:28 15:37:27,37431.26
1,23:12:28 15:38:27,937.12
2,23:12:28 15:38:27,31420.19
3,23:12:28 15:38:27,6594.06
4,23:12:28 15:38:27,37984.81
5,23:12:28 15:38:27,35888.88
6,23:12:28 15:38:27,33185.57
7,23:12:28 15:38:27,29669.32
8,23:12:28 15:38:27,4910.90
9,23:12:28 15:38:27,5995.44
10,23:12:28 15:38:27,38095.89
1,23:12:28 15:39:27,14305.26
2,23:12:28 15:39:27,6224.57
3,23:12:28 15:39:27,27968.68
4,23:12:28 15:39:27,25045.38
5,23:12:28 15:39:27,1440.36
6,23:12:28 15:39:27,36277.59
7,23:12:28 15:39:27,1504.74
8,23:12:28 15:39:27,27258.59
9,23:12:28 15:39:27,29126.67
10,23:12:28 15:39:27,11450.89
1,23:12:28 15:40:27,11183.30
2,23:12:28 15:40:27,27322.30
3,23:12:28 15:40:27,3780.15
4,23:12:28 15:40:27,8325.11
5,23:12:28 15:40:27,36183.75
6,23:12:28 15:40:27,2691.32
7,23:12:28 15:40:27,20988.34
8,23:12:28 15:40:27,33295.40
9,23:12:28 15:40:27,25881.16
10,23:12:28 15:40:27,5826.80
1,23:12:28 15:41:27,10816.40
2,23:12:28 15:41:27,28380.03
3,23:12:28 15:41:27,25670.45
4,23:12:28 15:41:27,5860.45
5,23:12:28 15:41:27,33405.98
6,23:12:28 15:41:27,19998.06
7,23:12:28 15:41:27,1843.50
8,23:12:28 15:41:27,31635.78
9,23:12:28 15:41:27,338.47
10,23:12:28 15:41:27,36885.11
1,23:12:28 15:42:27,33978.89
2,23:12:28 15:42:27,769.00
